Stock name,Max train val,Min train val,Train vals range,Train RMSE,Train NRMSE,Max test val,Min test val,Test vals range,TestRMSE,TestNRMSE
40_AMOR_G_002790,141875.0,58199.99999999999,83675.0,191.90335006078212,0.0022934371085841904,73500.0,57400.0,16100.0,234.0573061713662,0.014537720880209081
41_COWAY_021240,96250.0,60300.0,35950.0,118.80696051365106,0.00330478332444092,79325.0,63000.0,16325.0,101.72515760776068,0.006231250083170639
42_HAN_ON_018880,14125.0,9612.5,4512.5,21.036838328350377,0.004661903230659363,11475.0,9682.5,1792.5,17.784973030161126,0.009921881746254463
43_DB_INSURANCE_005830,74575.0,57025.0,17550.0,78.86978753453842,0.004494004987722987,74600.0,66525.0,8075.0,78.2136157795242,0.00968589669096275
44_E_MART_139480,279125.0,187625.0,91500.0,593.2575360372757,0.006483688918440172,212750.00000000003,181125.0,31625.00000000003,273.41554573244815,0.008645550853199934
45_HANKOOK_TIRE_161390,50575.0,39675.0,10900.0,69.57441352502921,0.006382973717892588,44237.5,38700.0,5537.5,116.4313138442139,0.02102597089737497
46_HAN_ME_128940,528250.0,368875.0,159375.0,509.463598884194,0.003196634345940041,495375.0,378375.0,117000.0,620.6855489249276,0.005305004691666048
47_CJ_JAIL_097950,382750.0,308750.0,74000.0,329.76053056246815,0.004456223385979299,364000.00000000006,318000.0,46000.00000000006,337.7011243953789,0.00734132879120388
48_HAN_ME_SC_008930,92600.0,61700.0,30900.0,125.4885116354172,0.004061116881405087,80300.0,64600.0,15700.0,105.97426311296337,0.00674995306451996
49_GS_078930,63125.0,47212.5,15912.5,48.79422342239175,0.0030664083847536058,53700.0,46712.5,6987.5,50.78952022078009,0.007268625434100907
4_Hyandaimtr_005380,160375.0,103625.0,56750.0,262.7333838071852,0.004629663150787404,124375.0,92525.0,31850.0,236.92369899851838,0.0074387346624338576
50_HYUNDAI_GLOVIS_086280,168750.0,103000.0,65750.0,231.71938060019545,0.0035242491346037332,134500.0,105125.0,29375.0,213.95492905422853,0.007283572052909908
5_LGChemical_051910,392250.0,302375.0,89875.0,619.2569149352609,0.006890202113326964,365875.0,321750.0,44125.0,628.6642007081016,0.014247347324829497
6_SamSungBio_207940,553250.0,350500.0,202750.0,1437.8690412201272,0.007091832509100504,478000.0,282375.0,195625.0,1309.5086126051963,0.006693973738556914
7_HanKuKElec_015760,37675.0,23850.0,13825.0,109.47984941041912,0.007918976449216573,34462.5,26150.0,8312.5,125.41241405486232,0.015087207705848099
8_POSCO_005490,375875.0,246374.99999999997,129500.00000000003,411.9409556549089,0.0031810112405784466,276000.0,236250.0,39750.0,369.29057826345866,0.009290329012917199
9_KBFinace_105560,59650.0,48787.5,10862.5,74.6304756117228,0.006870469561493469,49537.5,44287.5,5250.0,136.5461125519956,0.02600878334323726
AVERAGE,,,,,0.004789621376395832,,,,,0.010300696145448141
