Max train value,355125.0
Min train value,147500.0
Train values range,207625.0
Train RMSE,1567.2390455977602
Train NRMSE,0.007548412019736352
Max test value,207875.0
Min test value,146500.0
Test values range,61375.0
Test RMSE,385.2653081475952
Test NRMSE,0.00627723516330094
