Max train value,400750.0
Min train value,248374.99999999997
Train values range,152375.00000000003
Train RMSE,446.640632392543
Train NRMSE,0.0029311936498280095
Max test value,297375.0
Min test value,249250.0
Test values range,48125.0
Test RMSE,406.01877136472336
Test NRMSE,0.008436753690695551
