Stock name,Max train val,Min train val,Train vals range,Train RMSE,Train NRMSE,Max test val,Min test val,Test vals range,TestRMSE,TestNRMSE
10_SamSungMul_028260,132375.0,105125.0,27250.0,317.5040315631345,0.011651524094059982,111375.0,95925.0,15450.0,277.7925544325809,0.017980100610523037
11_ShinHan_055550,48400.00000000001,41212.5,7187.500000000007,66.73873447643547,0.009285389144547533,43912.5,39324.99999999999,4587.500000000007,86.36647092839101,0.018826478676488474
12_Hyundai_MobiS_012330,249125.0,173624.99999999997,75500.00000000003,662.5451864050407,0.008775432932517091,206875.0,165125.0,41750.0,736.9142875171209,0.017650641617176548
13_SK_034730,305625.0,246625.0,59000.0,463.78988480641937,0.007860845505193548,285625.0,251750.0,33875.0,421.0082299557986,0.012428287231167486
14_LG_health_051900,1495750.0,1013250.0000000001,482499.9999999999,3393.0981357342653,0.007032327742454438,1211750.0,1026250.0,185500.0,3286.7328265342676,0.017718236261640256
15_SK_INNO_096770,226500.0,182625.0,43875.0,396.45427990227466,0.009035994983527628,214500.0,172500.0,42000.0,386.50603520550175,0.009202524647750041
16_SAMSUNG_HEALTH_032830,115500.0,89649.99999999999,25850.000000000015,228.7529351379866,0.00884924313880025,93975.0,82025.0,11950.0,371.1635900114518,0.031059714645309773
17_SAMSUNG_SDS_018260,247000.0,180750.0,66250.0,600.6294230471932,0.009066104498825557,204875.0,178250.0,26625.0,643.1891505199112,0.02415733898666333
AVERAGE,,,,,0.0014311372407985207,,,,,0.002980466453534379
