Max train value,168750.0
Min train value,103000.0
Train values range,65750.0
Train RMSE,408.0320812258176
Train NRMSE,0.00620581112130521
Max test value,134500.0
Min test value,105125.0
Test values range,29375.0
Test RMSE,369.58116072259423
Test NRMSE,0.012581486322471294
