Max train value,382750.0
Min train value,308750.0
Train values range,74000.0
Train RMSE,511.93268697798726
Train NRMSE,0.006918009283486314
Max test value,364000.00000000006
Min test value,318000.0
Test values range,46000.00000000006
Test RMSE,436.0564121849681
Test NRMSE,0.009479487221412338
