Max train value,279125.0
Min train value,187625.0
Train values range,91500.0
Train RMSE,346.1075660415
Train NRMSE,0.0037825963501803275
Max test value,212750.00000000003
Min test value,181125.0
Test values range,31625.00000000003
Test RMSE,612.1502605791941
Test NRMSE,0.019356529978788728
