Max train value,311000.0
Min train value,213125.0
Train values range,97875.0
Train RMSE,409.5022034501587
Train NRMSE,0.004183930558877739
Max test value,249750.0
Min test value,198625.0
Test values range,51125.0
Test RMSE,874.1707414517159
Test NRMSE,0.017098694209324517
