close,day,high,low,open,volume
18500,20181224153000,18500,18500,18500,58568
18500,20181224151900,18500,18550,18550,6043
18550,20181224151800,18500,18550,18550,8330
18550,20181224151700,18500,18550,18550,905
18500,20181224151600,18500,18550,18550,2098
18500,20181224151500,18450,18550,18450,11482
18450,20181224151400,18450,18550,18500,55491
18500,20181224151300,18500,18550,18550,3098
18550,20181224151200,18500,18550,18500,2268
18500,20181224151100,18500,18550,18500,1358
18500,20181224151000,18500,18550,18500,220
18500,20181224150900,18500,18550,18500,1587
18500,20181224150800,18500,18550,18500,3323
18500,20181224150700,18500,18550,18500,4955
18500,20181224150600,18500,18550,18500,2053
18500,20181224150500,18500,18550,18500,1277
18550,20181224150400,18500,18550,18550,3168
18500,20181224150300,18500,18550,18500,3281
18500,20181224150200,18500,18550,18550,2828
18500,20181224150100,18500,18550,18500,1521
18500,20181224150000,18500,18550,18550,1209
18550,20181224145900,18500,18550,18550,7116
18550,20181224145800,18500,18550,18500,1591
18550,20181224145700,18500,18550,18500,3014
18500,20181224145600,18500,18550,18500,2207
18500,20181224145500,18500,18550,18500,2257
18550,20181224145400,18500,18550,18550,1527
18550,20181224145300,18500,18550,18550,1505
18550,20181224145200,18500,18550,18500,6896
18500,20181224145100,18500,18550,18550,3800
18550,20181224145000,18500,18550,18550,1172
18500,20181224144900,18500,18550,18550,2531
18550,20181224144800,18500,18550,18550,1168
18500,20181224144700,18500,18550,18500,4421
18550,20181224144600,18500,18550,18550,1809
18550,20181224144500,18500,18550,18500,1461
18500,20181224144400,18500,18550,18550,1845
18500,20181224144300,18500,18550,18500,825
18500,20181224144200,18500,18550,18500,2889
18500,20181224144100,18500,18550,18550,3232
18550,20181224144000,18500,18550,18550,3120
18550,20181224143900,18500,18550,18500,1751
18500,20181224143800,18500,18550,18500,1674
18500,20181224143700,18500,18550,18550,893
18550,20181224143600,18500,18550,18550,2365
18500,20181224143500,18500,18550,18500,1325
18500,20181224143400,18500,18550,18550,1153
18550,20181224143300,18500,18550,18500,3754
18500,20181224143200,18500,18550,18550,953
18500,20181224143100,18500,18550,18500,695
18500,20181224143000,18500,18550,18500,2013
18550,20181224142900,18500,18550,18500,1432
18550,20181224142800,18500,18550,18550,837
18550,20181224142700,18500,18550,18550,992
18500,20181224142600,18500,18550,18500,1163
18500,20181224142500,18500,18550,18550,2433
18550,20181224142400,18500,18550,18550,782
18550,20181224142300,18500,18550,18550,522
18500,20181224142200,18500,18550,18500,1719
18550,20181224142100,18500,18550,18550,566
18550,20181224142000,18500,18550,18550,628
18550,20181224141900,18500,18550,18550,914
18500,20181224141800,18500,18550,18550,708
18550,20181224141700,18500,18550,18500,563
18550,20181224141600,18500,18550,18550,686
18550,20181224141500,18500,18550,18500,1447
18500,20181224141400,18500,18550,18550,776
18500,20181224141300,18500,18550,18500,3667
18500,20181224141200,18500,18550,18550,2452
18550,20181224141100,18500,18550,18500,1472
18500,20181224141000,18500,18550,18550,2385
18550,20181224140900,18500,18550,18500,1660
18500,20181224140800,18500,18550,18550,1150
18500,20181224140700,18500,18550,18550,1037
18500,20181224140600,18500,18550,18550,1260
18550,20181224140500,18500,18550,18550,1039
18550,20181224140400,18500,18550,18550,2941
18550,20181224140300,18500,18550,18550,1359
18500,20181224140200,18500,18550,18500,1385
18550,20181224140100,18500,18550,18550,709
18550,20181224140000,18500,18550,18500,744
18550,20181224135900,18500,18550,18500,520
18500,20181224135800,18500,18550,18550,619
18550,20181224135700,18500,18550,18550,885
18550,20181224135600,18500,18550,18500,1813
18550,20181224135500,18500,18550,18550,3242
18500,20181224135400,18500,18550,18550,1128
18550,20181224135300,18500,18550,18550,1112
18550,20181224135200,18500,18550,18550,1866
18550,20181224135100,18500,18550,18500,1214
18550,20181224135000,18500,18550,18550,826
18550,20181224134900,18500,18550,18500,316
18500,20181224134800,18500,18550,18550,287
18550,20181224134700,18500,18550,18500,2097
18500,20181224134600,18500,18550,18550,146
18550,20181224134500,18500,18550,18500,1013
18500,20181224134400,18500,18550,18500,297
18550,20181224134300,18500,18550,18500,691
18500,20181224134200,18500,18550,18550,301
18550,20181224134100,18500,18550,18500,573
18550,20181224134000,18500,18550,18500,382
18500,20181224133900,18500,18550,18500,252
18500,20181224133800,18500,18550,18550,500
18500,20181224133700,18500,18550,18550,916
18500,20181224133600,18500,18550,18550,648
18550,20181224133500,18500,18550,18500,690
18550,20181224133400,18500,18550,18500,221
18500,20181224133300,18500,18550,18550,85
18550,20181224133200,18500,18550,18500,783
18500,20181224133100,18500,18550,18550,312
18550,20181224133000,18500,18550,18550,1274
18500,20181224132900,18500,18550,18500,435
18550,20181224132800,18500,18550,18550,841
18550,20181224132700,18500,18550,18500,325
18550,20181224132600,18500,18600,18550,12916
18550,20181224132500,18550,18600,18550,5147
18550,20181224132400,18550,18600,18600,1641
18600,20181224132300,18550,18600,18550,1236
18550,20181224132200,18550,18600,18600,1830
18600,20181224132100,18550,18600,18550,549
18550,20181224132000,18550,18600,18550,2590
18600,20181224131900,18550,18600,18600,806
18600,20181224131800,18550,18600,18600,1651
18550,20181224131700,18550,18600,18600,786
18550,20181224131600,18550,18600,18600,2172
18550,20181224131500,18550,18600,18600,3293
18600,20181224131400,18550,18600,18600,1519
18550,20181224131300,18550,18600,18600,2047
18550,20181224131200,18550,18600,18550,2626
18550,20181224131100,18550,18600,18550,817
18600,20181224131000,18550,18600,18600,1405
18600,20181224130900,18550,18600,18550,1296
18600,20181224130800,18550,18600,18550,242
18600,20181224130700,18550,18600,18550,5572
18600,20181224130600,18550,18600,18600,294
18550,20181224130500,18550,18600,18550,327
18600,20181224130400,18550,18600,18600,359
18550,20181224130300,18550,18600,18550,342
18550,20181224130200,18550,18600,18550,1149
18550,20181224130100,18550,18600,18550,1671
18550,20181224130000,18550,18600,18550,930
18550,20181224125900,18550,18600,18600,165
18550,20181224125800,18550,18600,18550,1449
18550,20181224125700,18550,18600,18600,646
18600,20181224125600,18550,18600,18600,1018
18600,20181224125500,18550,18600,18600,502
18600,20181224125400,18550,18600,18600,1271
18600,20181224125300,18550,18600,18550,295
18550,20181224125200,18550,18600,18600,281
18600,20181224125100,18550,18600,18600,1093
18600,20181224125000,18550,18600,18600,1172
18600,20181224124900,18550,18600,18600,739
18600,20181224124800,18550,18600,18600,886
18600,20181224124700,18550,18600,18600,1027
18600,20181224124600,18550,18600,18600,1926
18550,20181224124500,18550,18600,18550,1238
18550,20181224124400,18550,18600,18600,1902
18600,20181224124300,18550,18600,18550,780
18600,20181224124200,18550,18600,18600,3384
18600,20181224124100,18550,18600,18550,1136
18550,20181224124000,18550,18600,18600,2591
18600,20181224123900,18550,18600,18600,1229
18600,20181224123800,18550,18600,18600,115
18600,20181224123700,18550,18600,18600,4394
18600,20181224123600,18550,18600,18600,489
18600,20181224123500,18550,18600,18600,689
18550,20181224123400,18550,18600,18600,271
18600,20181224123300,18550,18600,18600,559
18600,20181224123200,18550,18600,18600,413
18550,20181224123100,18550,18600,18550,3280
18550,20181224123000,18500,18600,18550,6145
18550,20181224122900,18500,18550,18550,635
18550,20181224122800,18500,18550,18550,1703
18550,20181224122700,18500,18550,18550,1037
18550,20181224122600,18500,18550,18550,891
18550,20181224122500,18500,18550,18550,1254
18550,20181224122400,18550,18550,18550,7770
18550,20181224122300,18500,18550,18550,454
18550,20181224122200,18500,18550,18500,1011
18550,20181224122100,18500,18550,18500,397
18550,20181224122000,18500,18550,18500,237
18550,20181224121900,18550,18550,18550,165
18550,20181224121800,18500,18550,18550,135
18550,20181224121700,18550,18550,18550,1837
18500,20181224121600,18500,18550,18500,900
18550,20181224121500,18550,18550,18550,326
18550,20181224121400,18550,18550,18550,314
18550,20181224121300,18500,18550,18500,304
18500,20181224121200,18500,18550,18500,53
18550,20181224121100,18550,18550,18550,543
18550,20181224121000,18500,18550,18500,312
18500,20181224120900,18500,18550,18550,214
18550,20181224120800,18500,18550,18550,246
18550,20181224120700,18500,18550,18550,1319
18550,20181224120600,18500,18550,18550,2069
18550,20181224120500,18500,18550,18550,454
18550,20181224120400,18550,18600,18550,1261
18550,20181224120300,18550,18600,18600,3747
18550,20181224120200,18550,18600,18600,5212
